id,from_asset,to_asset,milestone_year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
12449,RO_Hydro,RO_E_Demand,2050,3,1.0,1.0,9,12,2.249104497087024
12450,RO_Hydro,RO_E_Demand,2050,3,1.0,1.0,13,16,2.249104497087024
12451,RO_Hydro,RO_E_Demand,2050,3,1.0,1.0,17,20,2.249104497087024
12452,RO_Hydro,RO_E_Demand,2050,3,1.0,1.0,21,24,2.249104497087024
12453,RO_Hydro_Reservoir,RO_E_Demand,2050,3,1.0,1.0,1,4,2.579
12454,RO_Hydro_Reservoir,RO_E_Demand,2050,3,1.0,1.0,5,8,1.4963765839636096
12455,RO_Hydro_Reservoir,RO_E_Demand,2050,3,1.0,1.0,9,12,0.0
12456,RO_Hydro_Reservoir,RO_E_Demand,2050,3,1.0,1.0,13,16,0.0
12457,RO_Hydro_Reservoir,RO_E_Demand,2050,3,1.0,1.0,17,20,2.579
12458,RO_Hydro_Reservoir,RO_E_Demand,2050,3,1.0,1.0,21,24,2.5122968515791797
12459,RO_Nuclear,RO_E_Demand,2050,3,1.0,1.0,1,4,0.0
12460,RO_Nuclear,RO_E_Demand,2050,3,1.0,1.0,5,8,0.9922688381802995
12461,RO_Nuclear,RO_E_Demand,2050,3,1.0,1.0,9,12,0.0
12462,RO_Nuclear,RO_E_Demand,2050,3,1.0,1.0,13,16,0.0
12463,RO_Nuclear,RO_E_Demand,2050,3,1.0,1.0,17,20,1.7107309681175993
12464,RO_Nuclear,RO_E_Demand,2050,3,1.0,1.0,21,24,3.087
12465,RO_OCGT,RO_E_Demand,2050,3,1.0,1.0,1,4,0.0
12466,RO_OCGT,RO_E_Demand,2050,3,1.0,1.0,5,8,0.0
12467,RO_OCGT,RO_E_Demand,2050,3,1.0,1.0,9,12,0.0
12468,RO_OCGT,RO_E_Demand,2050,3,1.0,1.0,13,16,0.0
12469,RO_OCGT,RO_E_Demand,2050,3,1.0,1.0,17,20,0.0
12470,RO_OCGT,RO_E_Demand,2050,3,1.0,1.0,21,24,0.0
12471,RO_Pump_Hydro_Open,RO_E_Demand,2050,3,1.0,1.0,1,4,0.839
12472,RO_Pump_Hydro_Open,RO_E_Demand,2050,3,1.0,1.0,5,8,0.839
12473,RO_Pump_Hydro_Open,RO_E_Demand,2050,3,1.0,1.0,9,12,0.0
12474,RO_Pump_Hydro_Open,RO_E_Demand,2050,3,1.0,1.0,13,16,0.0
12475,RO_Pump_Hydro_Open,RO_E_Demand,2050,3,1.0,1.0,17,20,0.839
12476,RO_Pump_Hydro_Open,RO_E_Demand,2050,3,1.0,1.0,21,24,0.839
12477,RO_Solar,RO_E_Demand,2050,3,1.0,1.0,1,4,-0.0
12478,RO_Solar,RO_E_Demand,2050,3,1.0,1.0,5,8,0.5326916946538921
12479,RO_Solar,RO_E_Demand,2050,3,1.0,1.0,9,12,10.042673705872932
12480,RO_Solar,RO_E_Demand,2050,3,1.0,1.0,13,16,9.218592319324188
12481,RO_Solar,RO_E_Demand,2050,3,1.0,1.0,17,20,0.3720633685679761
12482,RO_Solar,RO_E_Demand,2050,3,1.0,1.0,21,24,-0.0
12483,RO_Wind_Offshore,RO_E_Demand,2050,3,1.0,1.0,1,4,0.4788247255179999
12484,RO_Wind_Offshore,RO_E_Demand,2050,3,1.0,1.0,5,8,0.483492121272
12485,RO_Wind_Offshore,RO_E_Demand,2050,3,1.0,1.0,9,12,0.47837042764000004
12486,RO_Wind_Offshore,RO_E_Demand,2050,3,1.0,1.0,13,16,0.45252311764
12487,RO_Wind_Offshore,RO_E_Demand,2050,3,1.0,1.0,17,20,0.4610785291080001
12488,RO_Wind_Offshore,RO_E_Demand,2050,3,1.0,1.0,21,24,0.466834956796
12489,RO_Wind_Onshore,RO_E_Demand,2050,3,1.0,1.0,1,4,3.6473792261759987
12490,RO_Wind_Onshore,RO_E_Demand,2050,3,1.0,1.0,5,8,3.577268748636001
12491,RO_Wind_Onshore,RO_E_Demand,2050,3,1.0,1.0,9,12,3.179417518062
12492,RO_Wind_Onshore,RO_E_Demand,2050,3,1.0,1.0,13,16,2.90055456216
12493,RO_Wind_Onshore,RO_E_Demand,2050,3,1.0,1.0,17,20,3.5017073702459998
12494,RO_Wind_Onshore,RO_E_Demand,2050,3,1.0,1.0,21,24,3.8201216389199995
12495,RO_electrolyzer,RO_H_Demand,2050,3,1.0,1.0,1,4,4.897260274
12496,RO_electrolyzer,RO_H_Demand,2050,3,1.0,1.0,5,8,4.897260274
12497,RO_electrolyzer,RO_H_Demand,2050,3,1.0,1.0,9,12,4.897260274
12498,RO_electrolyzer,RO_H_Demand,2050,3,1.0,1.0,13,16,4.897260274
12499,RO_electrolyzer,RO_H_Demand,2050,3,1.0,1.0,17,20,4.897260274
12500,RO_electrolyzer,RO_H_Demand,2050,3,1.0,1.0,21,24,4.897260274
12501,SE_Battery,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12502,SE_Battery,SE_E_Demand,2050,3,1.0,1.0,5,8,0.0
12503,SE_Battery,SE_E_Demand,2050,3,1.0,1.0,9,12,0.0
12504,SE_Battery,SE_E_Demand,2050,3,1.0,1.0,13,16,0.0
12505,SE_Battery,SE_E_Demand,2050,3,1.0,1.0,17,20,0.0
12506,SE_Battery,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12507,SE_E_Demand,SE_electrolyzer,2050,3,1.0,1.0,1,4,8.664383562
12508,SE_E_Demand,SE_electrolyzer,2050,3,1.0,1.0,5,8,8.664383562
12509,SE_E_Demand,SE_electrolyzer,2050,3,1.0,1.0,9,12,8.664383562
12510,SE_E_Demand,SE_electrolyzer,2050,3,1.0,1.0,13,16,8.664383562
12511,SE_E_Demand,SE_electrolyzer,2050,3,1.0,1.0,17,20,8.664383562
12512,SE_E_Demand,SE_electrolyzer,2050,3,1.0,1.0,21,24,8.664383562
12513,SE_E_ENS,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12514,SE_E_ENS,SE_E_Demand,2050,3,1.0,1.0,5,8,0.0
12515,SE_E_ENS,SE_E_Demand,2050,3,1.0,1.0,9,12,0.0
12516,SE_E_ENS,SE_E_Demand,2050,3,1.0,1.0,13,16,0.0
12517,SE_E_ENS,SE_E_Demand,2050,3,1.0,1.0,17,20,0.0
12518,SE_E_ENS,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12519,SE_Gas,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12520,SE_Gas,SE_E_Demand,2050,3,1.0,1.0,5,8,0.0
12521,SE_Gas,SE_E_Demand,2050,3,1.0,1.0,9,12,0.0
12522,SE_Gas,SE_E_Demand,2050,3,1.0,1.0,13,16,0.0
12523,SE_Gas,SE_E_Demand,2050,3,1.0,1.0,17,20,0.0
12524,SE_Gas,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12525,SE_Hydro_Reservoir,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12526,SE_Hydro_Reservoir,SE_E_Demand,2050,3,1.0,1.0,5,8,0.0
12527,SE_Hydro_Reservoir,SE_E_Demand,2050,3,1.0,1.0,9,12,0.0
12528,SE_Hydro_Reservoir,SE_E_Demand,2050,3,1.0,1.0,13,16,10.562723964952932
12529,SE_Hydro_Reservoir,SE_E_Demand,2050,3,1.0,1.0,17,20,6.7552204615117155
12530,SE_Hydro_Reservoir,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12531,SE_Nuclear,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12532,SE_Nuclear,SE_E_Demand,2050,3,1.0,1.0,5,8,0.0
12533,SE_Nuclear,SE_E_Demand,2050,3,1.0,1.0,9,12,0.0
12534,SE_Nuclear,SE_E_Demand,2050,3,1.0,1.0,13,16,0.0
12535,SE_Nuclear,SE_E_Demand,2050,3,1.0,1.0,17,20,0.0
12536,SE_Nuclear,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12537,SE_OCGT,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12538,SE_OCGT,SE_E_Demand,2050,3,1.0,1.0,5,8,0.0
12539,SE_OCGT,SE_E_Demand,2050,3,1.0,1.0,9,12,0.0
12540,SE_OCGT,SE_E_Demand,2050,3,1.0,1.0,13,16,0.0
12541,SE_OCGT,SE_E_Demand,2050,3,1.0,1.0,17,20,0.0
12542,SE_OCGT,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12543,SE_Solar,SE_E_Demand,2050,3,1.0,1.0,1,4,0.0
12544,SE_Solar,SE_E_Demand,2050,3,1.0,1.0,5,8,0.12367858796999999
12545,SE_Solar,SE_E_Demand,2050,3,1.0,1.0,9,12,4.827402865541999
12546,SE_Solar,SE_E_Demand,2050,3,1.0,1.0,13,16,0.0
12547,SE_Solar,SE_E_Demand,2050,3,1.0,1.0,17,20,0.6736846888050001
12548,SE_Solar,SE_E_Demand,2050,3,1.0,1.0,21,24,0.0
12549,SE_Wind_Offshore,SE_E_Demand,2050,3,1.0,1.0,1,4,9.743774321434797
12550,SE_Wind_Offshore,SE_E_Demand,2050,3,1.0,1.0,5,8,10.076905711651603
12551,SE_Wind_Offshore,SE_E_Demand,2050,3,1.0,1.0,9,12,10.409334566366399
12552,SE_Wind_Offshore,SE_E_Demand,2050,3,1.0,1.0,13,16,6.2228016765431065
12553,SE_Wind_Offshore,SE_E_Demand,2050,3,1.0,1.0,17,20,10.659301586904801
12554,SE_Wind_Offshore,SE_E_Demand,2050,3,1.0,1.0,21,24,10.384114133976803
12555,SE_Wind_Onshore,SE_E_Demand,2050,3,1.0,1.0,1,4,31.721131138388
12556,SE_Wind_Onshore,SE_E_Demand,2050,3,1.0,1.0,5,8,32.3333021740086
12557,SE_Wind_Onshore,SE_E_Demand,2050,3,1.0,1.0,9,12,31.887462636490607
12558,SE_Wind_Onshore,SE_E_Demand,2050,3,1.0,1.0,13,16,30.18472303514619
12559,SE_Wind_Onshore,SE_E_Demand,2050,3,1.0,1.0,17,20,30.926952933067405
12560,SE_Wind_Onshore,SE_E_Demand,2050,3,1.0,1.0,21,24,31.5396849912782
12561,SE_electrolyzer,SE_H_Demand,2050,3,1.0,1.0,1,4,8.664383562
12562,SE_electrolyzer,SE_H_Demand,2050,3,1.0,1.0,5,8,8.664383562
12563,SE_electrolyzer,SE_H_Demand,2050,3,1.0,1.0,9,12,8.664383562
12564,SE_electrolyzer,SE_H_Demand,2050,3,1.0,1.0,13,16,8.664383562
12565,SE_electrolyzer,SE_H_Demand,2050,3,1.0,1.0,17,20,8.664383562
12566,SE_electrolyzer,SE_H_Demand,2050,3,1.0,1.0,21,24,8.664383562
12567,SI_Battery,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12568,SI_Battery,SI_E_Demand,2050,3,1.0,1.0,5,8,0.0
12569,SI_Battery,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12570,SI_Battery,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12571,SI_Battery,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12572,SI_Battery,SI_E_Demand,2050,3,1.0,1.0,21,24,0.04875
12573,SI_Coal,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12574,SI_Coal,SI_E_Demand,2050,3,1.0,1.0,5,8,0.0
12575,SI_Coal,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12576,SI_Coal,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12577,SI_Coal,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12578,SI_Coal,SI_E_Demand,2050,3,1.0,1.0,21,24,0.0
12579,SI_E_Demand,SI_electrolyzer,2050,3,1.0,1.0,1,4,0.650684932
12580,SI_E_Demand,SI_electrolyzer,2050,3,1.0,1.0,5,8,0.650684932
12581,SI_E_Demand,SI_electrolyzer,2050,3,1.0,1.0,9,12,0.650684932
12582,SI_E_Demand,SI_electrolyzer,2050,3,1.0,1.0,13,16,0.650684932
12583,SI_E_Demand,SI_electrolyzer,2050,3,1.0,1.0,17,20,0.650684932
12584,SI_E_Demand,SI_electrolyzer,2050,3,1.0,1.0,21,24,0.650684932
12585,SI_E_ENS,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12586,SI_E_ENS,SI_E_Demand,2050,3,1.0,1.0,5,8,0.0
12587,SI_E_ENS,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12588,SI_E_ENS,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12589,SI_E_ENS,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12590,SI_E_ENS,SI_E_Demand,2050,3,1.0,1.0,21,24,0.0
12591,SI_Gas,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12592,SI_Gas,SI_E_Demand,2050,3,1.0,1.0,5,8,0.0
12593,SI_Gas,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12594,SI_Gas,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12595,SI_Gas,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12596,SI_Gas,SI_E_Demand,2050,3,1.0,1.0,21,24,0.0
12597,SI_Hydro,SI_E_Demand,2050,3,1.0,1.0,1,4,0.12464986445184001
12598,SI_Hydro,SI_E_Demand,2050,3,1.0,1.0,5,8,0.12464986445184001
12599,SI_Hydro,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12600,SI_Hydro,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12601,SI_Hydro,SI_E_Demand,2050,3,1.0,1.0,17,20,0.12464986445184001
12602,SI_Hydro,SI_E_Demand,2050,3,1.0,1.0,21,24,0.12464986445184001
12603,SI_Nuclear,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12604,SI_Nuclear,SI_E_Demand,2050,3,1.0,1.0,5,8,0.0
12605,SI_Nuclear,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12606,SI_Nuclear,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12607,SI_Nuclear,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12608,SI_Nuclear,SI_E_Demand,2050,3,1.0,1.0,21,24,0.0
12609,SI_OCGT,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12610,SI_OCGT,SI_E_Demand,2050,3,1.0,1.0,5,8,0.0
12611,SI_OCGT,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12612,SI_OCGT,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12613,SI_OCGT,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12614,SI_OCGT,SI_E_Demand,2050,3,1.0,1.0,21,24,0.0
12615,SI_Pump_Hydro_Closed,SI_E_Demand,2050,3,1.0,1.0,1,4,0.17201816065858253
12616,SI_Pump_Hydro_Closed,SI_E_Demand,2050,3,1.0,1.0,5,8,0.18
12617,SI_Pump_Hydro_Closed,SI_E_Demand,2050,3,1.0,1.0,9,12,0.0
12618,SI_Pump_Hydro_Closed,SI_E_Demand,2050,3,1.0,1.0,13,16,0.0
12619,SI_Pump_Hydro_Closed,SI_E_Demand,2050,3,1.0,1.0,17,20,0.0
12620,SI_Pump_Hydro_Closed,SI_E_Demand,2050,3,1.0,1.0,21,24,0.18
12621,SI_Solar,SI_E_Demand,2050,3,1.0,1.0,1,4,0.0
12622,SI_Solar,SI_E_Demand,2050,3,1.0,1.0,5,8,0.13615902383864
12623,SI_Solar,SI_E_Demand,2050,3,1.0,1.0,9,12,7.52628783485538
12624,SI_Solar,SI_E_Demand,2050,3,1.0,1.0,13,16,5.565918024271019
12625,SI_Solar,SI_E_Demand,2050,3,1.0,1.0,17,20,1.0262744243846162
12626,SI_Solar,SI_E_Demand,2050,3,1.0,1.0,21,24,0.0
12627,SI_Wind_Offshore,SI_E_Demand,2050,3,1.0,1.0,1,4,0.7050687842752
12628,SI_Wind_Offshore,SI_E_Demand,2050,3,1.0,1.0,5,8,0.7014268863104
12629,SI_Wind_Offshore,SI_E_Demand,2050,3,1.0,1.0,9,12,0.6741332089087999
12630,SI_Wind_Offshore,SI_E_Demand,2050,3,1.0,1.0,13,16,0.7540512611071999
12631,SI_Wind_Offshore,SI_E_Demand,2050,3,1.0,1.0,17,20,0.6970506462975999
12632,SI_Wind_Offshore,SI_E_Demand,2050,3,1.0,1.0,21,24,0.7050272517248
12633,SI_Wind_Onshore,SI_E_Demand,2050,3,1.0,1.0,1,4,2.7413415159615977
12634,SI_Wind_Onshore,SI_E_Demand,2050,3,1.0,1.0,5,8,2.701033838934768
12635,SI_Wind_Onshore,SI_E_Demand,2050,3,1.0,1.0,9,12,2.5006388442824528
12636,SI_Wind_Onshore,SI_E_Demand,2050,3,1.0,1.0,13,16,2.582508546033984
12637,SI_Wind_Onshore,SI_E_Demand,2050,3,1.0,1.0,17,20,2.9043472016504284
12638,SI_Wind_Onshore,SI_E_Demand,2050,3,1.0,1.0,21,24,2.721910536319428
12639,SI_electrolyzer,SI_H_Demand,2050,3,1.0,1.0,1,4,0.650684932
12640,SI_electrolyzer,SI_H_Demand,2050,3,1.0,1.0,5,8,0.650684932
12641,SI_electrolyzer,SI_H_Demand,2050,3,1.0,1.0,9,12,0.650684932
12642,SI_electrolyzer,SI_H_Demand,2050,3,1.0,1.0,13,16,0.650684932
12643,SI_electrolyzer,SI_H_Demand,2050,3,1.0,1.0,17,20,0.650684932
12644,SI_electrolyzer,SI_H_Demand,2050,3,1.0,1.0,21,24,0.650684932
12645,SK_Battery,SK_E_Demand,2050,3,1.0,1.0,1,4,0.0
12646,SK_Battery,SK_E_Demand,2050,3,1.0,1.0,5,8,-0.0
12647,SK_Battery,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12648,SK_Battery,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12649,SK_Battery,SK_E_Demand,2050,3,1.0,1.0,17,20,0.0
12650,SK_Battery,SK_E_Demand,2050,3,1.0,1.0,21,24,0.0
12651,SK_Coal,SK_E_Demand,2050,3,1.0,1.0,1,4,0.0
12652,SK_Coal,SK_E_Demand,2050,3,1.0,1.0,5,8,0.0
12653,SK_Coal,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12654,SK_Coal,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12655,SK_Coal,SK_E_Demand,2050,3,1.0,1.0,17,20,0.0
12656,SK_Coal,SK_E_Demand,2050,3,1.0,1.0,21,24,0.0
12657,SK_E_Demand,SK_electrolyzer,2050,3,1.0,1.0,1,4,2.716894977
12658,SK_E_Demand,SK_electrolyzer,2050,3,1.0,1.0,5,8,2.716894977
12659,SK_E_Demand,SK_electrolyzer,2050,3,1.0,1.0,9,12,2.716894977
12660,SK_E_Demand,SK_electrolyzer,2050,3,1.0,1.0,13,16,2.716894977
12661,SK_E_Demand,SK_electrolyzer,2050,3,1.0,1.0,17,20,2.716894977
12662,SK_E_Demand,SK_electrolyzer,2050,3,1.0,1.0,21,24,2.716894977
12663,SK_E_ENS,SK_E_Demand,2050,3,1.0,1.0,1,4,0.0
12664,SK_E_ENS,SK_E_Demand,2050,3,1.0,1.0,5,8,0.0
12665,SK_E_ENS,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12666,SK_E_ENS,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12667,SK_E_ENS,SK_E_Demand,2050,3,1.0,1.0,17,20,0.0
12668,SK_E_ENS,SK_E_Demand,2050,3,1.0,1.0,21,24,0.0
12669,SK_Gas,SK_E_Demand,2050,3,1.0,1.0,1,4,0.0
12670,SK_Gas,SK_E_Demand,2050,3,1.0,1.0,5,8,0.0
12671,SK_Gas,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12672,SK_Gas,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12673,SK_Gas,SK_E_Demand,2050,3,1.0,1.0,17,20,0.0
12674,SK_Gas,SK_E_Demand,2050,3,1.0,1.0,21,24,0.0
12675,SK_Hydro,SK_E_Demand,2050,3,1.0,1.0,1,4,0.49142664576551986
12676,SK_Hydro,SK_E_Demand,2050,3,1.0,1.0,5,8,0.49142664576551986
12677,SK_Hydro,SK_E_Demand,2050,3,1.0,1.0,9,12,0.49142664576551986
12678,SK_Hydro,SK_E_Demand,2050,3,1.0,1.0,13,16,0.49142664576551986
12679,SK_Hydro,SK_E_Demand,2050,3,1.0,1.0,17,20,0.49142664576551986
12680,SK_Hydro,SK_E_Demand,2050,3,1.0,1.0,21,24,0.49142664576551986
12681,SK_Hydro_Reservoir,SK_E_Demand,2050,3,1.0,1.0,1,4,0.0
12682,SK_Hydro_Reservoir,SK_E_Demand,2050,3,1.0,1.0,5,8,0.021
12683,SK_Hydro_Reservoir,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12684,SK_Hydro_Reservoir,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12685,SK_Hydro_Reservoir,SK_E_Demand,2050,3,1.0,1.0,17,20,0.021
12686,SK_Hydro_Reservoir,SK_E_Demand,2050,3,1.0,1.0,21,24,0.014400714930448907
12687,SK_Nuclear,SK_E_Demand,2050,3,1.0,1.0,1,4,3.096
12688,SK_Nuclear,SK_E_Demand,2050,3,1.0,1.0,5,8,0.0
12689,SK_Nuclear,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12690,SK_Nuclear,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12691,SK_Nuclear,SK_E_Demand,2050,3,1.0,1.0,17,20,0.0
12692,SK_Nuclear,SK_E_Demand,2050,3,1.0,1.0,21,24,0.0
12693,SK_Pump_Hydro_Closed,SK_E_Demand,2050,3,1.0,1.0,1,4,0.0
12694,SK_Pump_Hydro_Closed,SK_E_Demand,2050,3,1.0,1.0,5,8,0.65
12695,SK_Pump_Hydro_Closed,SK_E_Demand,2050,3,1.0,1.0,9,12,0.0
12696,SK_Pump_Hydro_Closed,SK_E_Demand,2050,3,1.0,1.0,13,16,0.0
12697,SK_Pump_Hydro_Closed,SK_E_Demand,2050,3,1.0,1.0,17,20,0.65
12698,SK_Pump_Hydro_Closed,SK_E_Demand,2050,3,1.0,1.0,21,24,0.42909712035570985
12699,HU_E_Demand,AT_E_Demand,2050,3,1.0,1.0,1,4,-2.8
12700,HU_E_Demand,AT_E_Demand,2050,3,1.0,1.0,5,8,-2.8
12701,HU_E_Demand,AT_E_Demand,2050,3,1.0,1.0,9,12,-2.8
12702,HU_E_Demand,AT_E_Demand,2050,3,1.0,1.0,13,16,-2.8
12703,HU_E_Demand,AT_E_Demand,2050,3,1.0,1.0,17,20,-2.8
12704,HU_E_Demand,AT_E_Demand,2050,3,1.0,1.0,21,24,-2.8
12705,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,1,2,0.0
12706,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,3,4,0.0
12707,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,5,6,0.0
12708,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,7,8,0.0
12709,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,9,10,0.0
12710,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,11,12,0.0
12711,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,13,14,14.121088920387376
12712,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,15,16,0.0
12713,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,17,18,0.0
12714,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,19,20,0.0
12715,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,21,22,0.0
12716,IE_E_Demand,IE_Battery,2050,3,1.0,1.0,23,24,0.0
12717,IT_E_Demand,IT_Battery,2050,3,1.0,1.0,1,4,0.0
12718,IT_E_Demand,IT_Battery,2050,3,1.0,1.0,5,8,0.0
12719,IT_E_Demand,IT_Battery,2050,3,1.0,1.0,9,12,6.36862729103153
12720,IT_E_Demand,IT_Battery,2050,3,1.0,1.0,13,16,43.74174178686995
12721,IT_E_Demand,IT_Battery,2050,3,1.0,1.0,17,20,0.0
12722,IT_E_Demand,IT_Battery,2050,3,1.0,1.0,21,24,0.0
12723,LT_E_Demand,LT_Pump_Hydro_Closed,2050,3,1.0,1.0,1,4,0.0
12724,LT_E_Demand,LT_Pump_Hydro_Closed,2050,3,1.0,1.0,5,8,0.0
12725,LT_E_Demand,LT_Pump_Hydro_Closed,2050,3,1.0,1.0,9,12,0.876278279480097
12726,LT_E_Demand,LT_Pump_Hydro_Closed,2050,3,1.0,1.0,13,16,0.93
12727,LT_E_Demand,LT_Pump_Hydro_Closed,2050,3,1.0,1.0,17,20,0.93
12728,LT_E_Demand,LT_Pump_Hydro_Closed,2050,3,1.0,1.0,21,24,0.0
12729,LU_E_Demand,DE_E_Demand,2050,3,1.0,1.0,1,4,-1.4380533484561746
12730,LU_E_Demand,DE_E_Demand,2050,3,1.0,1.0,5,8,-2.82156516102512
12731,LU_E_Demand,DE_E_Demand,2050,3,1.0,1.0,9,12,-3.7
12732,LU_E_Demand,DE_E_Demand,2050,3,1.0,1.0,13,16,-3.7
12733,LU_E_Demand,DE_E_Demand,2050,3,1.0,1.0,17,20,-1.9921162965003951
12734,LU_E_Demand,DE_E_Demand,2050,3,1.0,1.0,21,24,-3.7
12735,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,1,1,0.76
12736,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,2,2,0.76
12737,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,3,3,0.0727135465172905
12738,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,4,4,0.0
12739,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,5,5,0.76
12740,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,6,6,0.76
12741,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,7,7,0.76
12742,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,8,8,0.76
12743,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,9,9,0.0
12744,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,10,10,0.0
12745,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,11,11,0.76
12746,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,12,12,0.76
12747,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,13,13,0.0
12748,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,14,14,0.0
12749,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,15,15,0.0
12750,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,16,16,0.0
12751,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,17,17,0.0
12752,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,18,18,0.0
12753,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,19,19,0.0
12754,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,20,20,0.76
12755,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,21,21,0.76
12756,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,22,22,0.0
12757,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,23,23,0.0
12758,NO_E_Demand,NO_Pump_Hydro_Open,2050,3,1.0,1.0,24,24,0.76
12759,PL_E_Demand,DK_E_Demand,2050,3,1.0,1.0,1,3,-0.6
12760,PL_E_Demand,DK_E_Demand,2050,3,1.0,1.0,4,6,-0.6
12761,PL_E_Demand,DK_E_Demand,2050,3,1.0,1.0,7,9,0.6
